group_id,time_idx,Year,Temperature_C,Humidity_%,Wind_Speed_m_s,Rainfall_mm,pH,yield
Uttar Pradesh_Gonda_rice,41,2007,25,80,2.0,1200,6.5,2015.74
Uttar Pradesh_Gonda_rice,42,2008,25,80,2.0,1200,6.5,2352.85
Uttar Pradesh_Gonda_rice,43,2009,25,80,2.0,1200,6.5,1963.63
Uttar Pradesh_Gonda_rice,44,2010,25,80,2.0,1200,6.5,2223.17
Uttar Pradesh_Gonda_rice,45,2011,25,80,2.0,1200,6.5,2248.19
Uttar Pradesh_Gonda_rice,46,2012,25,80,2.0,1200,6.5,2339.7
Uttar Pradesh_Gonda_rice,47,2013,25,80,2.0,1200,6.5,2340.54
Uttar Pradesh_Gonda_rice,48,2014,25,80,2.0,1200,6.5,1965.41
Uttar Pradesh_Gonda_rice,49,2015,25,80,2.0,1200,6.5,1941.63
Uttar Pradesh_Gonda_rice,50,2016,25,80,2.0,1200,6.5,2237.05
Uttar Pradesh_Gonda_rice,51,2017,25,80,2.0,1200,6.5,2394.98
Uttar Pradesh_Gorakhpur_chickpea,0,1966,20,60,1.5,600,6.5,430.17
Uttar Pradesh_Gorakhpur_chickpea,1,1967,20,60,1.5,600,6.5,484.85
Uttar Pradesh_Gorakhpur_chickpea,2,1968,20,60,1.5,600,6.5,738.56
Uttar Pradesh_Gorakhpur_chickpea,3,1969,20,60,1.5,600,6.5,751.48
Uttar Pradesh_Gorakhpur_chickpea,4,1970,20,60,1.5,600,6.5,642.86
Uttar Pradesh_Gorakhpur_chickpea,5,1971,20,60,1.5,600,6.5,713.45
Uttar Pradesh_Gorakhpur_chickpea,6,1972,20,60,1.5,600,6.5,633.33
Uttar Pradesh_Gorakhpur_chickpea,7,1973,20,60,1.5,600,6.5,297.75
Uttar Pradesh_Gorakhpur_chickpea,8,1974,20,60,1.5,600,6.5,742.14
Uttar Pradesh_Gorakhpur_chickpea,9,1975,20,60,1.5,600,6.5,905.66
Uttar Pradesh_Gorakhpur_chickpea,10,1976,20,60,1.5,600,6.5,655.41
Uttar Pradesh_Gorakhpur_chickpea,11,1977,20,60,1.5,600,6.5,725.93
Uttar Pradesh_Gorakhpur_chickpea,12,1978,20,60,1.5,600,6.5,921.05
Uttar Pradesh_Gorakhpur_chickpea,13,1979,20,60,1.5,600,6.5,827.16
Uttar Pradesh_Gorakhpur_chickpea,14,1980,20,60,1.5,600,6.5,801.02
Uttar Pradesh_Gorakhpur_chickpea,15,1981,20,60,1.5,600,6.5,583.78
Uttar Pradesh_Gorakhpur_chickpea,16,1982,20,60,1.5,600,6.5,833.33
Uttar Pradesh_Gorakhpur_chickpea,17,1983,20,60,1.5,600,6.5,781.82
Uttar Pradesh_Gorakhpur_chickpea,18,1984,20,60,1.5,600,6.5,764.71
Uttar Pradesh_Gorakhpur_chickpea,19,1985,20,60,1.5,600,6.5,739.8
Uttar Pradesh_Gorakhpur_chickpea,20,1986,20,60,1.5,600,6.5,835.44
Uttar Pradesh_Gorakhpur_chickpea,21,1987,20,60,1.5,600,6.5,696.3
Uttar Pradesh_Gorakhpur_chickpea,22,1988,20,60,1.5,600,6.5,933.88
Uttar Pradesh_Gorakhpur_chickpea,23,1989,20,60,1.5,600,6.5,515.87
Uttar Pradesh_Gorakhpur_chickpea,24,1990,20,60,1.5,600,6.5,501.93
Uttar Pradesh_Gorakhpur_chickpea,25,1991,20,60,1.5,600,6.5,653.66
Uttar Pradesh_Gorakhpur_chickpea,26,1992,20,60,1.5,600,6.5,535.53
Uttar Pradesh_Gorakhpur_chickpea,27,1993,20,60,1.5,600,6.5,1140.0
Uttar Pradesh_Gorakhpur_chickpea,28,1994,20,60,1.5,600,6.5,830.22
Uttar Pradesh_Gorakhpur_chickpea,29,1995,20,60,1.5,600,6.5,454.38
Uttar Pradesh_Gorakhpur_chickpea,30,1996,20,60,1.5,600,6.5,835.1
Uttar Pradesh_Gorakhpur_chickpea,31,1997,20,60,1.5,600,6.5,673.14
Uttar Pradesh_Gorakhpur_chickpea,32,1998,20,60,1.5,600,6.5,803.21
Uttar Pradesh_Gorakhpur_chickpea,33,1999,20,60,1.5,600,6.5,882.35
Uttar Pradesh_Gorakhpur_chickpea,34,2000,20,60,1.5,600,6.5,789.47
Uttar Pradesh_Gorakhpur_chickpea,35,2001,20,60,1.5,600,6.5,894.37
Uttar Pradesh_Gorakhpur_chickpea,36,2002,20,60,1.5,600,6.5,833.33
Uttar Pradesh_Gorakhpur_chickpea,37,2003,20,60,1.5,600,6.5,927.84
Uttar Pradesh_Gorakhpur_chickpea,38,2004,20,60,1.5,600,6.5,813.33
Uttar Pradesh_Gorakhpur_chickpea,39,2005,20,60,1.5,600,6.5,865.67
Uttar Pradesh_Gorakhpur_chickpea,40,2006,20,60,1.5,600,6.5,730.16
Uttar Pradesh_Gorakhpur_chickpea,41,2007,20,60,1.5,600,6.5,708.33
Uttar Pradesh_Gorakhpur_chickpea,42,2008,20,60,1.5,600,6.5,916.67
Uttar Pradesh_Gorakhpur_chickpea,43,2009,20,60,1.5,600,6.5,758.62
Uttar Pradesh_Gorakhpur_chickpea,44,2010,20,60,1.5,600,6.5,948.28
Uttar Pradesh_Gorakhpur_chickpea,45,2011,20,60,1.5,600,6.5,1070.18
Uttar Pradesh_Gorakhpur_chickpea,46,2012,20,60,1.5,600,6.5,941.18
Uttar Pradesh_Gorakhpur_chickpea,47,2013,20,60,1.5,600,6.5,654.55
Uttar Pradesh_Gorakhpur_chickpea,48,2014,20,60,1.5,600,6.5,363.64
Uttar Pradesh_Gorakhpur_chickpea,49,2015,20,60,1.5,600,6.5,594.59
Uttar Pradesh_Gorakhpur_chickpea,50,2016,20,60,1.5,600,6.5,1023.51
Uttar Pradesh_Gorakhpur_chickpea,51,2017,20,60,1.5,600,6.5,1064.97
Uttar Pradesh_Gorakhpur_maize,0,1966,22,70,2.5,800,6.0,1182.93
Uttar Pradesh_Gorakhpur_maize,1,1967,22,70,2.5,800,6.0,1047.17
Uttar Pradesh_Gorakhpur_maize,2,1968,22,70,2.5,800,6.0,858.41
Uttar Pradesh_Gorakhpur_maize,3,1969,22,70,2.5,800,6.0,702.29
Uttar Pradesh_Gorakhpur_maize,4,1970,22,70,2.5,800,6.0,820.75
Uttar Pradesh_Gorakhpur_maize,5,1971,22,70,2.5,800,6.0,107.53
Uttar Pradesh_Gorakhpur_maize,6,1972,22,70,2.5,800,6.0,840.43
Uttar Pradesh_Gorakhpur_maize,7,1973,22,70,2.5,800,6.0,580.36
Uttar Pradesh_Gorakhpur_maize,8,1974,22,70,2.5,800,6.0,439.02
Uttar Pradesh_Gorakhpur_maize,9,1975,22,70,2.5,800,6.0,658.82
Uttar Pradesh_Gorakhpur_maize,10,1976,22,70,2.5,800,6.0,1042.55
Uttar Pradesh_Gorakhpur_maize,11,1977,22,70,2.5,800,6.0,734.04
Uttar Pradesh_Gorakhpur_maize,12,1978,22,70,2.5,800,6.0,600.0
Uttar Pradesh_Gorakhpur_maize,13,1979,22,70,2.5,800,6.0,411.76
Uttar Pradesh_Gorakhpur_maize,14,1980,22,70,2.5,800,6.0,214.29
Uttar Pradesh_Gorakhpur_maize,15,1981,22,70,2.5,800,6.0,616.28
Uttar Pradesh_Gorakhpur_maize,16,1982,22,70,2.5,800,6.0,300.0
Uttar Pradesh_Gorakhpur_maize,17,1983,22,70,2.5,800,6.0,593.75
Uttar Pradesh_Gorakhpur_maize,18,1984,22,70,2.5,800,6.0,392.16
Uttar Pradesh_Gorakhpur_maize,19,1985,22,70,2.5,800,6.0,741.94
Uttar Pradesh_Gorakhpur_maize,20,1986,22,70,2.5,800,6.0,653.06
Uttar Pradesh_Gorakhpur_maize,21,1987,22,70,2.5,800,6.0,725.0
Uttar Pradesh_Gorakhpur_maize,22,1988,22,70,2.5,800,6.0,843.75
Uttar Pradesh_Gorakhpur_maize,23,1989,22,70,2.5,800,6.0,204.55
Uttar Pradesh_Gorakhpur_maize,24,1990,22,70,2.5,800,6.0,457.52
Uttar Pradesh_Gorakhpur_maize,25,1991,22,70,2.5,800,6.0,1422.54
Uttar Pradesh_Gorakhpur_maize,26,1992,22,70,2.5,800,6.0,982.32
Uttar Pradesh_Gorakhpur_maize,27,1993,22,70,2.5,800,6.0,1159.04
Uttar Pradesh_Gorakhpur_maize,28,1994,22,70,2.5,800,6.0,1142.86
Uttar Pradesh_Gorakhpur_maize,29,1995,22,70,2.5,800,6.0,886.71
Uttar Pradesh_Gorakhpur_maize,30,1996,22,70,2.5,800,6.0,1062.37
Uttar Pradesh_Gorakhpur_maize,31,1997,22,70,2.5,800,6.0,1525.36
Uttar Pradesh_Gorakhpur_maize,32,1998,22,70,2.5,800,6.0,492.39
Uttar Pradesh_Gorakhpur_maize,33,1999,22,70,2.5,800,6.0,1141.51
Uttar Pradesh_Gorakhpur_maize,34,2000,22,70,2.5,800,6.0,1477.92
Uttar Pradesh_Gorakhpur_maize,35,2001,22,70,2.5,800,6.0,1789.04
Uttar Pradesh_Gorakhpur_maize,36,2002,22,70,2.5,800,6.0,1297.05
Uttar Pradesh_Gorakhpur_maize,37,2003,22,70,2.5,800,6.0,984.16
Uttar Pradesh_Gorakhpur_maize,38,2004,22,70,2.5,800,6.0,1325.64
Uttar Pradesh_Gorakhpur_maize,39,2005,22,70,2.5,800,6.0,1545.25
Uttar Pradesh_Gorakhpur_maize,40,2006,22,70,2.5,800,6.0,1238.1
Uttar Pradesh_Gorakhpur_maize,41,2007,22,70,2.5,800,6.0,648.51
Uttar Pradesh_Gorakhpur_maize,42,2008,22,70,2.5,800,6.0,422.76
Uttar Pradesh_Gorakhpur_maize,43,2009,22,70,2.5,800,6.0,1068.05
Uttar Pradesh_Gorakhpur_maize,44,2010,22,70,2.5,800,6.0,617.55
Uttar Pradesh_Gorakhpur_maize,45,2011,22,70,2.5,800,6.0,1227.27
Uttar Pradesh_Gorakhpur_maize,46,2012,22,70,2.5,800,6.0,1434.08
Uttar Pradesh_Gorakhpur_maize,47,2013,22,70,2.5,800,6.0,1022.3
Uttar Pradesh_Gorakhpur_maize,48,2014,22,70,2.5,800,6.0,1625.75
Uttar Pradesh_Gorakhpur_maize,49,2015,22,70,2.5,800,6.0,1433.91
Uttar Pradesh_Gorakhpur_maize,50,2016,22,70,2.5,800,6.0,1360.41
Uttar Pradesh_Gorakhpur_maize,51,2017,22,70,2.5,800,6.0,802.68
Uttar Pradesh_Gorakhpur_rice,0,1966,25,80,2.0,1200,6.5,787.65
Uttar Pradesh_Gorakhpur_rice,1,1967,25,80,2.0,1200,6.5,698.64
Uttar Pradesh_Gorakhpur_rice,2,1968,25,80,2.0,1200,6.5,782.75
Uttar Pradesh_Gorakhpur_rice,3,1969,25,80,2.0,1200,6.5,724.6
Uttar Pradesh_Gorakhpur_rice,4,1970,25,80,2.0,1200,6.5,1001.57
Uttar Pradesh_Gorakhpur_rice,5,1971,25,80,2.0,1200,6.5,827.4
Uttar Pradesh_Gorakhpur_rice,6,1972,25,80,2.0,1200,6.5,736.68
Uttar Pradesh_Gorakhpur_rice,7,1973,25,80,2.0,1200,6.5,876.93
Uttar Pradesh_Gorakhpur_rice,8,1974,25,80,2.0,1200,6.5,931.09
Uttar Pradesh_Gorakhpur_rice,9,1975,25,80,2.0,1200,6.5,864.24
Uttar Pradesh_Gorakhpur_rice,10,1976,25,80,2.0,1200,6.5,912.04
Uttar Pradesh_Gorakhpur_rice,11,1977,25,80,2.0,1200,6.5,948.09
Uttar Pradesh_Gorakhpur_rice,12,1978,25,80,2.0,1200,6.5,1017.82
Uttar Pradesh_Gorakhpur_rice,13,1979,25,80,2.0,1200,6.5,504.95
Uttar Pradesh_Gorakhpur_rice,14,1980,25,80,2.0,1200,6.5,946.57
Uttar Pradesh_Gorakhpur_rice,15,1981,25,80,2.0,1200,6.5,1102.12
Uttar Pradesh_Gorakhpur_rice,16,1982,25,80,2.0,1200,6.5,1020.97
Uttar Pradesh_Gorakhpur_rice,17,1983,25,80,2.0,1200,6.5,1130.06
Uttar Pradesh_Gorakhpur_rice,18,1984,25,80,2.0,1200,6.5,1188.96
Uttar Pradesh_Gorakhpur_rice,19,1985,25,80,2.0,1200,6.5,1595.97
Uttar Pradesh_Gorakhpur_rice,20,1986,25,80,2.0,1200,6.5,1485.87
Uttar Pradesh_Gorakhpur_rice,21,1987,25,80,2.0,1200,6.5,1768.91
Uttar Pradesh_Gorakhpur_rice,22,1988,25,80,2.0,1200,6.5,1722.26
Uttar Pradesh_Gorakhpur_rice,23,1989,25,80,2.0,1200,6.5,1868.92
Uttar Pradesh_Gorakhpur_rice,24,1990,25,80,2.0,1200,6.5,1762.55
Uttar Pradesh_Gorakhpur_rice,25,1991,25,80,2.0,1200,6.5,1937.84
Uttar Pradesh_Gorakhpur_rice,26,1992,25,80,2.0,1200,6.5,1586.62
Uttar Pradesh_Gorakhpur_rice,27,1993,25,80,2.0,1200,6.5,2024.67
Uttar Pradesh_Gorakhpur_rice,28,1994,25,80,2.0,1200,6.5,1900.0
Uttar Pradesh_Gorakhpur_rice,29,1995,25,80,2.0,1200,6.5,2064.0
Uttar Pradesh_Gorakhpur_rice,30,1996,25,80,2.0,1200,6.5,2233.57
Uttar Pradesh_Gorakhpur_rice,31,1997,25,80,2.0,1200,6.5,1949.08
Uttar Pradesh_Gorakhpur_rice,32,1998,25,80,2.0,1200,6.5,1798.89
Uttar Pradesh_Gorakhpur_rice,33,1999,25,80,2.0,1200,6.5,2332.02
Uttar Pradesh_Gorakhpur_rice,34,2000,25,80,2.0,1200,6.5,2204.77
Uttar Pradesh_Gorakhpur_rice,35,2001,25,80,2.0,1200,6.5,1972.27
Uttar Pradesh_Gorakhpur_rice,36,2002,25,80,2.0,1200,6.5,2114.11
Uttar Pradesh_Gorakhpur_rice,37,2003,25,80,2.0,1200,6.5,2399.77
Uttar Pradesh_Gorakhpur_rice,38,2004,25,80,2.0,1200,6.5,1887.29
Uttar Pradesh_Gorakhpur_rice,39,2005,25,80,2.0,1200,6.5,2084.14
Uttar Pradesh_Gorakhpur_rice,40,2006,25,80,2.0,1200,6.5,2016.0
Uttar Pradesh_Gorakhpur_rice,41,2007,25,80,2.0,1200,6.5,2044.86
Uttar Pradesh_Gorakhpur_rice,42,2008,25,80,2.0,1200,6.5,2144.98
Uttar Pradesh_Gorakhpur_rice,43,2009,25,80,2.0,1200,6.5,2145.44
Uttar Pradesh_Gorakhpur_rice,44,2010,25,80,2.0,1200,6.5,2102.31
Uttar Pradesh_Gorakhpur_rice,45,2011,25,80,2.0,1200,6.5,2276.0
Uttar Pradesh_Gorakhpur_rice,46,2012,25,80,2.0,1200,6.5,2372.38
Uttar Pradesh_Gorakhpur_rice,47,2013,25,80,2.0,1200,6.5,2438.7
Uttar Pradesh_Gorakhpur_rice,48,2014,25,80,2.0,1200,6.5,2336.68
Uttar Pradesh_Gorakhpur_rice,49,2015,25,80,2.0,1200,6.5,1961.67
Uttar Pradesh_Gorakhpur_rice,50,2016,25,80,2.0,1200,6.5,2207.85
Uttar Pradesh_Gorakhpur_rice,51,2017,25,80,2.0,1200,6.5,2518.15
Uttar Pradesh_Hamirpur_chickpea,0,1966,20,60,1.5,600,6.5,393.85
Uttar Pradesh_Hamirpur_chickpea,1,1967,20,60,1.5,600,6.5,630.84
Uttar Pradesh_Hamirpur_chickpea,2,1968,20,60,1.5,600,6.5,488.54
Uttar Pradesh_Hamirpur_chickpea,3,1969,20,60,1.5,600,6.5,596.52
Uttar Pradesh_Hamirpur_chickpea,4,1970,20,60,1.5,600,6.5,625.32
Uttar Pradesh_Hamirpur_chickpea,5,1971,20,60,1.5,600,6.5,657.78
Uttar Pradesh_Hamirpur_chickpea,6,1972,20,60,1.5,600,6.5,778.11
Uttar Pradesh_Hamirpur_chickpea,7,1973,20,60,1.5,600,6.5,386.52
Uttar Pradesh_Hamirpur_chickpea,8,1974,20,60,1.5,600,6.5,415.28
Uttar Pradesh_Hamirpur_chickpea,9,1975,20,60,1.5,600,6.5,441.09
Uttar Pradesh_Hamirpur_chickpea,10,1976,20,60,1.5,600,6.5,591.35
Uttar Pradesh_Hamirpur_chickpea,11,1977,20,60,1.5,600,6.5,675.08
Uttar Pradesh_Hamirpur_chickpea,12,1978,20,60,1.5,600,6.5,555.68
Uttar Pradesh_Hamirpur_chickpea,13,1979,20,60,1.5,600,6.5,233.48
Uttar Pradesh_Hamirpur_chickpea,14,1980,20,60,1.5,600,6.5,679.2
Uttar Pradesh_Hamirpur_chickpea,15,1981,20,60,1.5,600,6.5,765.68
Uttar Pradesh_Hamirpur_chickpea,16,1982,20,60,1.5,600,6.5,752.18
Uttar Pradesh_Hamirpur_chickpea,17,1983,20,60,1.5,600,6.5,669.2
Uttar Pradesh_Hamirpur_chickpea,18,1984,20,60,1.5,600,6.5,681.66
Uttar Pradesh_Hamirpur_chickpea,19,1985,20,60,1.5,600,6.5,622.53
Uttar Pradesh_Hamirpur_chickpea,20,1986,20,60,1.5,600,6.5,704.55
Uttar Pradesh_Hamirpur_chickpea,21,1987,20,60,1.5,600,6.5,631.79
Uttar Pradesh_Hamirpur_chickpea,22,1988,20,60,1.5,600,6.5,679.61
Uttar Pradesh_Hamirpur_chickpea,23,1989,20,60,1.5,600,6.5,594.08
Uttar Pradesh_Hamirpur_chickpea,24,1990,20,60,1.5,600,6.5,635.02
Uttar Pradesh_Hamirpur_chickpea,25,1991,20,60,1.5,600,6.5,509.01
Uttar Pradesh_Hamirpur_chickpea,26,1992,20,60,1.5,600,6.5,576.53
Uttar Pradesh_Hamirpur_chickpea,27,1993,20,60,1.5,600,6.5,696.4
Uttar Pradesh_Hamirpur_chickpea,28,1994,20,60,1.5,600,6.5,563.73
Uttar Pradesh_Hamirpur_chickpea,29,1995,20,60,1.5,600,6.5,636.62
Uttar Pradesh_Hamirpur_chickpea,30,1996,20,60,1.5,600,6.5,824.34
Uttar Pradesh_Hamirpur_chickpea,31,1997,20,60,1.5,600,6.5,783.67
Uttar Pradesh_Hamirpur_chickpea,32,1998,20,60,1.5,600,6.5,771.63
Uttar Pradesh_Hamirpur_chickpea,33,1999,20,60,1.5,600,6.5,864.53
Uttar Pradesh_Hamirpur_chickpea,34,2000,20,60,1.5,600,6.5,646.81
Uttar Pradesh_Hamirpur_chickpea,35,2001,20,60,1.5,600,6.5,838.07
Uttar Pradesh_Hamirpur_chickpea,36,2002,20,60,1.5,600,6.5,740.44
Uttar Pradesh_Hamirpur_chickpea,37,2003,20,60,1.5,600,6.5,917.46
Uttar Pradesh_Hamirpur_chickpea,38,2004,20,60,1.5,600,6.5,764.6
Uttar Pradesh_Hamirpur_chickpea,39,2005,20,60,1.5,600,6.5,721.8
Uttar Pradesh_Hamirpur_chickpea,40,2006,20,60,1.5,600,6.5,600.38
Uttar Pradesh_Hamirpur_chickpea,41,2007,20,60,1.5,600,6.5,468.54
Uttar Pradesh_Hamirpur_chickpea,42,2008,20,60,1.5,600,6.5,928.93
Uttar Pradesh_Hamirpur_chickpea,43,2009,20,60,1.5,600,6.5,683.29
Uttar Pradesh_Hamirpur_chickpea,44,2010,20,60,1.5,600,6.5,751.05
Uttar Pradesh_Hamirpur_chickpea,45,2011,20,60,1.5,600,6.5,1009.31
Uttar Pradesh_Hamirpur_chickpea,46,2012,20,60,1.5,600,6.5,918.75
Uttar Pradesh_Hamirpur_chickpea,47,2013,20,60,1.5,600,6.5,403.77
Uttar Pradesh_Hamirpur_chickpea,48,2014,20,60,1.5,600,6.5,184.86
Uttar Pradesh_Hamirpur_chickpea,49,2015,20,60,1.5,600,6.5,376.8
Uttar Pradesh_Hamirpur_chickpea,50,2016,20,60,1.5,600,6.5,816.69
Uttar Pradesh_Hamirpur_chickpea,51,2017,20,60,1.5,600,6.5,879.15
Uttar Pradesh_Hamirpur_maize,24,1990,22,70,2.5,800,6.0,2000.0
Uttar Pradesh_Hamirpur_maize,30,1996,22,70,2.5,800,6.0,1000.0
Uttar Pradesh_Hamirpur_maize,32,1998,22,70,2.5,800,6.0,1000.0
Uttar Pradesh_Hamirpur_maize,34,2000,22,70,2.5,800,6.0,3000.0
Uttar Pradesh_Hamirpur_maize,35,2001,22,70,2.5,800,6.0,1000.0
Uttar Pradesh_Hamirpur_maize,37,2003,22,70,2.5,800,6.0,1000.0
Uttar Pradesh_Hamirpur_maize,38,2004,22,70,2.5,800,6.0,1000.0
Uttar Pradesh_Hamirpur_maize,39,2005,22,70,2.5,800,6.0,2000.0
Uttar Pradesh_Hamirpur_maize,40,2006,22,70,2.5,800,6.0,1000.0
Uttar Pradesh_Hamirpur_maize,41,2007,22,70,2.5,800,6.0,1000.0
Uttar Pradesh_Hamirpur_maize,42,2008,22,70,2.5,800,6.0,2000.0
Uttar Pradesh_Hamirpur_maize,43,2009,22,70,2.5,800,6.0,1000.0
Uttar Pradesh_Hamirpur_maize,44,2010,22,70,2.5,800,6.0,1000.0
Uttar Pradesh_Hamirpur_maize,45,2011,22,70,2.5,800,6.0,1000.0
Uttar Pradesh_Hamirpur_maize,46,2012,22,70,2.5,800,6.0,2000.0
Uttar Pradesh_Hamirpur_maize,47,2013,22,70,2.5,800,6.0,3532.05
Uttar Pradesh_Hamirpur_maize,48,2014,22,70,2.5,800,6.0,1500.0
Uttar Pradesh_Hamirpur_maize,49,2015,22,70,2.5,800,6.0,2166.67
Uttar Pradesh_Hamirpur_maize,50,2016,22,70,2.5,800,6.0,2794.08
Uttar Pradesh_Hamirpur_maize,51,2017,22,70,2.5,800,6.0,2953.05
Uttar Pradesh_Hamirpur_rice,0,1966,25,80,2.0,1200,6.5,119.4
Uttar Pradesh_Hamirpur_rice,1,1967,25,80,2.0,1200,6.5,507.46
Uttar Pradesh_Hamirpur_rice,2,1968,25,80,2.0,1200,6.5,156.86
Uttar Pradesh_Hamirpur_rice,3,1969,25,80,2.0,1200,6.5,459.02
Uttar Pradesh_Hamirpur_rice,4,1970,25,80,2.0,1200,6.5,551.72
Uttar Pradesh_Hamirpur_rice,5,1971,25,80,2.0,1200,6.5,535.35
Uttar Pradesh_Hamirpur_rice,6,1972,25,80,2.0,1200,6.5,489.36
Uttar Pradesh_Hamirpur_rice,7,1973,25,80,2.0,1200,6.5,329.55
Uttar Pradesh_Hamirpur_rice,8,1974,25,80,2.0,1200,6.5,227.27
Uttar Pradesh_Hamirpur_rice,9,1975,25,80,2.0,1200,6.5,711.11
Uttar Pradesh_Hamirpur_rice,10,1976,25,80,2.0,1200,6.5,490.2
Uttar Pradesh_Hamirpur_rice,11,1977,25,80,2.0,1200,6.5,528.3
Uttar Pradesh_Hamirpur_rice,12,1978,25,80,2.0,1200,6.5,541.67
Uttar Pradesh_Hamirpur_rice,13,1979,25,80,2.0,1200,6.5,16.95
Uttar Pradesh_Hamirpur_rice,14,1980,25,80,2.0,1200,6.5,375.0
Uttar Pradesh_Hamirpur_rice,15,1981,25,80,2.0,1200,6.5,702.7
Uttar Pradesh_Hamirpur_rice,16,1982,25,80,2.0,1200,6.5,615.38
Uttar Pradesh_Hamirpur_rice,17,1983,25,80,2.0,1200,6.5,976.74
Uttar Pradesh_Hamirpur_rice,18,1984,25,80,2.0,1200,6.5,538.46
Uttar Pradesh_Hamirpur_rice,19,1985,25,80,2.0,1200,6.5,953.49
Uttar Pradesh_Hamirpur_rice,20,1986,25,80,2.0,1200,6.5,942.86
Uttar Pradesh_Hamirpur_rice,21,1987,25,80,2.0,1200,6.5,777.78
Uttar Pradesh_Hamirpur_rice,22,1988,25,80,2.0,1200,6.5,958.33
Uttar Pradesh_Hamirpur_rice,23,1989,25,80,2.0,1200,6.5,680.0
Uttar Pradesh_Hamirpur_rice,24,1990,25,80,2.0,1200,6.5,981.06
Uttar Pradesh_Hamirpur_rice,25,1991,25,80,2.0,1200,6.5,660.38
Uttar Pradesh_Hamirpur_rice,26,1992,25,80,2.0,1200,6.5,1044.84
Uttar Pradesh_Hamirpur_rice,27,1993,25,80,2.0,1200,6.5,859.3
Uttar Pradesh_Hamirpur_rice,28,1994,25,80,2.0,1200,6.5,1027.78
Uttar Pradesh_Hamirpur_rice,29,1995,25,80,2.0,1200,6.5,717.31
Uttar Pradesh_Hamirpur_rice,30,1996,25,80,2.0,1200,6.5,1184.56
Uttar Pradesh_Hamirpur_rice,31,1997,25,80,2.0,1200,6.5,1126.44
Uttar Pradesh_Hamirpur_rice,32,1998,25,80,2.0,1200,6.5,1619.05
Uttar Pradesh_Hamirpur_rice,33,1999,25,80,2.0,1200,6.5,1086.27
Uttar Pradesh_Hamirpur_rice,34,2000,25,80,2.0,1200,6.5,993.06
Uttar Pradesh_Hamirpur_rice,35,2001,25,80,2.0,1200,6.5,1331.86
Uttar Pradesh_Hamirpur_rice,36,2002,25,80,2.0,1200,6.5,816.79
Uttar Pradesh_Hamirpur_rice,37,2003,25,80,2.0,1200,6.5,1161.29
Uttar Pradesh_Hamirpur_rice,38,2004,25,80,2.0,1200,6.5,1138.21
Uttar Pradesh_Hamirpur_rice,39,2005,25,80,2.0,1200,6.5,800.0
Uttar Pradesh_Hamirpur_rice,40,2006,25,80,2.0,1200,6.5,770.83
Uttar Pradesh_Hamirpur_rice,41,2007,25,80,2.0,1200,6.5,542.86
Uttar Pradesh_Hamirpur_rice,42,2008,25,80,2.0,1200,6.5,1212.12
Uttar Pradesh_Hamirpur_rice,43,2009,25,80,2.0,1200,6.5,933.33
Uttar Pradesh_Hamirpur_rice,44,2010,25,80,2.0,1200,6.5,1136.36
Uttar Pradesh_Hamirpur_rice,45,2011,25,80,2.0,1200,6.5,1357.14
Uttar Pradesh_Hamirpur_rice,46,2012,25,80,2.0,1200,6.5,1812.5
Uttar Pradesh_Hamirpur_rice,47,2013,25,80,2.0,1200,6.5,1846.15
Uttar Pradesh_Hamirpur_rice,48,2014,25,80,2.0,1200,6.5,1800.0
Uttar Pradesh_Hamirpur_rice,49,2015,25,80,2.0,1200,6.5,1111.11
Uttar Pradesh_Hamirpur_rice,50,2016,25,80,2.0,1200,6.5,1778.89
Uttar Pradesh_Hamirpur_rice,51,2017,25,80,2.0,1200,6.5,1948.05
Uttar Pradesh_Hardoi_chickpea,0,1966,20,60,1.5,600,6.5,616.14
Uttar Pradesh_Hardoi_chickpea,1,1967,20,60,1.5,600,6.5,687.93
Uttar Pradesh_Hardoi_chickpea,2,1968,20,60,1.5,600,6.5,713.38
Uttar Pradesh_Hardoi_chickpea,3,1969,20,60,1.5,600,6.5,888.89
Uttar Pradesh_Hardoi_chickpea,4,1970,20,60,1.5,600,6.5,710.33
Uttar Pradesh_Hardoi_chickpea,5,1971,20,60,1.5,600,6.5,825.29
Uttar Pradesh_Hardoi_chickpea,6,1972,20,60,1.5,600,6.5,523.81
Uttar Pradesh_Hardoi_chickpea,7,1973,20,60,1.5,600,6.5,380.76
Uttar Pradesh_Hardoi_chickpea,8,1974,20,60,1.5,600,6.5,526.65
Uttar Pradesh_Hardoi_chickpea,9,1975,20,60,1.5,600,6.5,783.48
Uttar Pradesh_Hardoi_chickpea,10,1976,20,60,1.5,600,6.5,869.28
Uttar Pradesh_Hardoi_chickpea,11,1977,20,60,1.5,600,6.5,690.34
Uttar Pradesh_Hardoi_chickpea,12,1978,20,60,1.5,600,6.5,941.18
Uttar Pradesh_Hardoi_chickpea,13,1979,20,60,1.5,600,6.5,566.78
Uttar Pradesh_Hardoi_chickpea,14,1980,20,60,1.5,600,6.5,987.38
Uttar Pradesh_Hardoi_chickpea,15,1981,20,60,1.5,600,6.5,685.99
Uttar Pradesh_Hardoi_chickpea,16,1982,20,60,1.5,600,6.5,896.66
Uttar Pradesh_Hardoi_chickpea,17,1983,20,60,1.5,600,6.5,772.91
Uttar Pradesh_Hardoi_chickpea,18,1984,20,60,1.5,600,6.5,1115.24
